id,name,description,priority,dateadded,startdate,duedate,datefinished,addedfrom,is_added_from_contact,status,recurring_type,repeat_every,recurring,is_recurring_from,cycles,total_cycles,custom_recurring,last_recurring_date,rel_id,rel_type,is_public,billable,billed,invoice_id,hourly_rate,milestone,kanban_order,milestone_order,visible_to_client,deadline_notified
779,Data filter and data order,"Members filters the data<br /><br />Further order the same data based on pricing and make payment.<br /><br />If they filtered dentists for location xyz, and made the payment, our system delivers them an option to download and the download will only have the dentists for exact location xyz.<br />",2,01-01-2020 13:11,01-01-2020,NULL,23-12-2020 16:47,1,0,5,NULL,0,0,NULL,0,0,0,NULL,108,project,0,1,0,0,0,0,0,0,1,0
780,Admin backend report plugin,"<span>Admin gets a report in backend to see who signedup, how much paid for which report (exact selections)<br /><br />Admin can download above two reports in csv for your accounting purposes<br /><br /><br /></span>",2,01-01-2020 13:12,01-01-2020,NULL,23-12-2020 16:47,1,0,5,NULL,0,0,NULL,0,0,0,NULL,108,project,0,1,0,0,0,0,0,0,1,0
781,Test the use case 1,"A user searches (not-loggedin) searches for the data with all filters and founds that there are 1200 businesses data. He is not logged in, in this case he signup or signin and stays on the same page with 1200 business data (data not visible, but just information)<br /><br />Makes payment,<br /><br />and, order gets created.<br /><br /><br />If the user is signed-in, he directly can pay and order gets created.&nbsp;<br /><br />As order gets created, within 2 minutes the download link should be available to download same ordered data.",2,01-01-2020 13:15,01-01-2020,NULL,23-12-2020 16:47,1,0,5,NULL,0,0,NULL,0,0,0,NULL,108,project,0,1,0,0,0,0,0,0,1,0
782,Check all Pending to Review Members,"Check all pending to review members. If their profile is 100% complete, then only approve.<br /><br />Recheck their customerly accounts vis a vis membership account.",3,02-01-2020 00:02,02-01-2020,NULL,22-12-2023 14:55,1,0,5,NULL,0,0,593,0,0,0,NULL,100,project,0,1,0,0,0,0,0,0,1,0
783,Check all Already Basic Members and strengthen relationship,"Check all Already Basic Members and strengthen relationship<br /><br />10 to 20 Basic members a day,<br /><br />10 to 20 Premium members a day,<br /><br />Overall 30 to 40 members a day.",3,02-01-2020 00:02,02-01-2020,NULL,22-12-2023 14:55,1,0,5,NULL,0,0,594,0,0,0,NULL,100,project,0,1,0,0,0,0,0,0,1,0
784,Check 100 contacts in customerly and sync with our website,Check 100 contacts in customerly and sync with our website,3,02-01-2020 00:02,02-01-2020,NULL,22-12-2023 14:55,1,0,5,NULL,0,0,595,0,0,0,NULL,100,project,0,1,0,0,0,0,0,0,1,0
785,Check all reviews and verify,Verify each review<br /><br /><br />check if from same ip if more than one review been received in history.<br /><br />check if from same reviewer email any history<br /><br />we need to make sure the reviews are geniune,2,02-01-2020 00:02,02-01-2020,NULL,22-12-2023 14:55,1,0,5,NULL,0,0,606,0,0,0,NULL,100,project,0,1,0,0,0,0,0,0,1,0
786,Check all form inquiries,Check all form inquiries<br /><br />establish contact and help people,2,02-01-2020 00:02,02-01-2020,NULL,22-12-2023 14:55,1,0,5,NULL,0,0,607,0,0,0,NULL,100,project,0,1,0,0,0,0,0,0,1,0
787,Check all leads and manage,"Check all leads, contact them, understand them, match them to our members<br /><br />Ensure all bad leads are discarded<br /><br />Ensure all good leads are checked once.",2,02-01-2020 00:02,02-01-2020,NULL,22-12-2023 14:55,1,0,5,NULL,0,0,608,0,0,0,NULL,100,project,0,1,0,0,0,0,0,0,1,0
788,Job Seekers only profile,"will not be searchable<br /><br />Hours of operations and forms of payments will be removed.<br /><br />Logo will be removed<br /><br />Individual only.<br /><br />company name to be removed<br /><br />resume is mandatory<br /><br />Job Seekers are not searchable by public but only by Paid business members... And, we can have a unique search results page only where job seekers are filtered out.",2,02-01-2020 09:22,02-01-2020,NULL,23-12-2020 16:44,1,0,5,NULL,0,0,NULL,0,0,0,NULL,105,project,0,1,0,0,0,0,0,0,1,0
789,Changes in listing details form for business for sale members,"<div>1.&nbsp; Please delete the ""cashflow"" question.</div>
<div>&nbsp;</div>
<div>2.&nbsp; Change any question that asks for earnings or profit to the following two questions (first ask how it is calculated and next what the amount is):</div>
<div>&nbsp;</div>
<div>&nbsp;</div>
<div>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &gt;&nbsp; How do you calculate profit/ earnings/ cashflow ?&nbsp; (prompt choices:&nbsp; EBITDA, Operating Profit, SDC = Seller's Discretionary Cash)</div>
<div>&nbsp;</div>
<div>&nbsp; &nbsp; &nbsp;&nbsp; &nbsp; &nbsp; &nbsp;&gt;&nbsp; What is your profit/ earnings. cashflow for 2019?</div>
<div class=""yj6qo""></div>
<div class=""adL""></div>",2,02-01-2020 13:44,02-01-2020,NULL,23-12-2020 16:44,1,0,5,NULL,0,0,NULL,0,0,0,NULL,103,project,0,1,0,0,0,0,0,0,1,0
793,two questions,"<span>Here is the information requested... and a couple of questions.</span>
<div>1. How and where do i add blog posts as an admin?</div>
<div>2. How do i post classifieds, jobs, coupons etc as an user?</div>
<div></div>
<div>
<div></div>
</div>",2,02-01-2020 19:24,02-01-2020,NULL,23-12-2020 16:44,1,0,5,NULL,0,0,NULL,0,0,0,NULL,105,project,0,1,0,0,0,0,0,0,1,0
794,changes in listing details form - 2,"<div>SEARCH PROBLEM&nbsp;- when completing the business Profile - there&nbsp;is a prompt to select&nbsp;Business Broker from our Marketplace.&nbsp; &nbsp; &nbsp; &nbsp;</div>
<div>&nbsp; &nbsp; When the user&nbsp;clicks the link&nbsp;- the user is sent to a page that displays several listing (but none of the listing include the service provider&nbsp;name)</div>
<div>&nbsp;</div>",2,02-01-2020 19:43,02-01-2020,NULL,23-12-2020 16:44,1,0,5,NULL,0,0,NULL,0,0,0,NULL,103,project,0,1,0,0,0,0,0,0,1,0
795,small change -3,"<span>I think the color of any prompt should be grey and should match - its its not too much trouble.</span><br /><span>&gt; This is a minor item - not important. If it will take long to do -- it can wait</span><br /><br />
<div name=""quote"">
<div><b>client sent to yakin over email.</b><br />
<div class=""yj6qo ajU"">
<div id="":300"" class=""ajR"" role=""button"" data-tooltip=""Show trimmed content"" aria-label=""Show trimmed content"" aria-expanded=""false"" tabindex=""0""><img class=""ajT"" src=""https://ssl.gstatic.com/ui/v1/icons/mail/images/cleardot.gif"" /></div>
</div>
</div>
</div>",2,02-01-2020 20:22,02-01-2020,NULL,23-12-2020 16:44,1,0,5,NULL,0,0,NULL,0,0,0,NULL,103,project,0,1,0,0,0,0,0,0,1,0
796,Coupons plugin and multiple draft listings with coupons,"coupon plugin and customizing draft listing multi post mechanism.<br /><br />This coupon plugin will enable to create coupon by coupon name, % off, start date and end date of coupon.<br /><br />And, then coupon option to be created in multiple draft listings / pending payments for posts. Coupon as enters and gets applied the values should get updated and final payments are charged to card.",2,02-01-2020 21:29,02-01-2020,NULL,07-01-2020 14:11,1,0,5,NULL,0,0,NULL,0,0,0,NULL,96,project,0,1,1,100,0,0,0,0,1,0
797,Check all Pending to Review Members,"Check all pending to review members. If their profile is 100% complete, then only approve.<br /><br />Recheck their customerly accounts vis a vis membership account.",3,03-01-2020 00:02,03-01-2020,NULL,22-12-2023 14:55,1,0,5,NULL,0,0,593,0,0,0,NULL,100,project,0,1,0,0,0,0,0,0,1,0
798,Check all Already Basic Members and strengthen relationship,"Check all Already Basic Members and strengthen relationship<br /><br />10 to 20 Basic members a day,<br /><br />10 to 20 Premium members a day,<br /><br />Overall 30 to 40 members a day.",3,03-01-2020 00:02,03-01-2020,NULL,22-12-2023 14:55,1,0,5,NULL,0,0,594,0,0,0,NULL,100,project,0,1,0,0,0,0,0,0,1,0
799,Check 100 contacts in customerly and sync with our website,Check 100 contacts in customerly and sync with our website,3,03-01-2020 00:02,03-01-2020,NULL,22-12-2023 14:55,1,0,5,NULL,0,0,595,0,0,0,NULL,100,project,0,1,0,0,0,0,0,0,1,0
800,Check all reviews and verify,Verify each review<br /><br /><br />check if from same ip if more than one review been received in history.<br /><br />check if from same reviewer email any history<br /><br />we need to make sure the reviews are geniune,2,03-01-2020 00:02,03-01-2020,NULL,22-12-2023 14:55,1,0,5,NULL,0,0,606,0,0,0,NULL,100,project,0,1,0,0,0,0,0,0,1,0
801,Check all form inquiries,Check all form inquiries<br /><br />establish contact and help people,2,03-01-2020 00:02,03-01-2020,NULL,22-12-2023 14:55,1,0,5,NULL,0,0,607,0,0,0,NULL,100,project,0,1,0,0,0,0,0,0,1,0
802,Check all leads and manage,"Check all leads, contact them, understand them, match them to our members<br /><br />Ensure all bad leads are discarded<br /><br />Ensure all good leads are checked once.",2,03-01-2020 00:02,03-01-2020,NULL,22-12-2023 14:55,1,0,5,NULL,0,0,608,0,0,0,NULL,100,project,0,1,0,0,0,0,0,0,1,0
806,Other two changes Chris commented on a different task,<span>Business Listings - Search Results</span><br /><span>Buttons that say "Contact Now" should say "Contact Seller"</span>,2,03-01-2020 10:26,03-01-2020,NULL,23-12-2020 16:44,1,0,5,NULL,0,0,NULL,0,0,0,NULL,103,project,0,1,0,0,0,0,0,0,1,0
807,Prompt links to pro services,"<p>CPA to link to /accountants/<br /><br />Law firms to link to /corporate law/<br /><br />There are two business broker related prompt to link to /business-brokers/</p>
<p>&nbsp;</p>
<p>Valuations should link to /valuation-firms/</p>",2,03-01-2020 10:44,03-01-2020,NULL,23-12-2020 16:44,1,0,5,NULL,0,0,NULL,0,0,0,NULL,103,project,0,1,0,0,0,0,0,0,1,0
808,Additional changes in business profile and listing form questions,<div>Chris (website owner) shared new questions and files for listing details changes.<br /><br />Review comments below and files attached.</div>,2,03-01-2020 12:25,03-01-2020,NULL,23-12-2020 16:44,1,0,5,NULL,0,0,NULL,0,0,0,NULL,103,project,0,1,0,0,0,0,0,0,1,0
809,Check all Pending to Review Members,"Check all pending to review members. If their profile is 100% complete, then only approve.<br /><br />Recheck their customerly accounts vis a vis membership account.",3,04-01-2020 00:05,04-01-2020,NULL,22-12-2023 14:55,1,0,5,NULL,0,0,593,0,0,0,NULL,100,project,0,1,0,0,0,0,0,0,1,0
810,Check all Already Basic Members and strengthen relationship,"Check all Already Basic Members and strengthen relationship<br /><br />10 to 20 Basic members a day,<br /><br />10 to 20 Premium members a day,<br /><br />Overall 30 to 40 members a day.",3,04-01-2020 00:05,04-01-2020,NULL,22-12-2023 14:55,1,0,5,NULL,0,0,594,0,0,0,NULL,100,project,0,1,0,0,0,0,0,0,1,0
811,Check 100 contacts in customerly and sync with our website,Check 100 contacts in customerly and sync with our website,3,04-01-2020 00:05,04-01-2020,NULL,22-12-2023 14:55,1,0,5,NULL,0,0,595,0,0,0,NULL,100,project,0,1,0,0,0,0,0,0,1,0
812,Check all reviews and verify,Verify each review<br /><br /><br />check if from same ip if more than one review been received in history.<br /><br />check if from same reviewer email any history<br /><br />we need to make sure the reviews are geniune,2,04-01-2020 00:05,04-01-2020,NULL,22-12-2023 14:55,1,0,5,NULL,0,0,606,0,0,0,NULL,100,project,0,1,0,0,0,0,0,0,1,0
813,Check all form inquiries,Check all form inquiries<br /><br />establish contact and help people,2,04-01-2020 00:05,04-01-2020,NULL,22-12-2023 14:55,1,0,5,NULL,0,0,607,0,0,0,NULL,100,project,0,1,0,0,0,0,0,0,1,0
814,Check all leads and manage,"Check all leads, contact them, understand them, match them to our members<br /><br />Ensure all bad leads are discarded<br /><br />Ensure all good leads are checked once.",2,04-01-2020 00:05,04-01-2020,NULL,22-12-2023 14:55,1,0,5,NULL,0,0,608,0,0,0,NULL,100,project,0,1,0,0,0,0,0,0,1,0
818,F&B member dashboard,There are items showing which should not be there,2,04-01-2020 02:38,04-01-2020,NULL,27-03-2020 12:00,79,1,5,NULL,0,0,NULL,0,0,0,NULL,95,project,0,1,1,113,0,0,0,0,1,0
819,Check all Pending to Review Members,"Check all pending to review members. If their profile is 100% complete, then only approve.<br /><br />Recheck their customerly accounts vis a vis membership account.",3,05-01-2020 00:00,05-01-2020,NULL,22-12-2023 14:55,1,0,5,NULL,0,0,593,0,0,0,NULL,100,project,0,1,0,0,0,0,0,0,1,0
820,Check all Already Basic Members and strengthen relationship,"Check all Already Basic Members and strengthen relationship<br /><br />10 to 20 Basic members a day,<br /><br />10 to 20 Premium members a day,<br /><br />Overall 30 to 40 members a day.",3,05-01-2020 00:00,05-01-2020,NULL,22-12-2023 14:55,1,0,5,NULL,0,0,594,0,0,0,NULL,100,project,0,1,0,0,0,0,0,0,1,0
821,Check 100 contacts in customerly and sync with our website,Check 100 contacts in customerly and sync with our website,3,05-01-2020 00:00,05-01-2020,NULL,22-12-2023 14:55,1,0,5,NULL,0,0,595,0,0,0,NULL,100,project,0,1,0,0,0,0,0,0,1,0
822,Check all reviews and verify,Verify each review<br /><br /><br />check if from same ip if more than one review been received in history.<br /><br />check if from same reviewer email any history<br /><br />we need to make sure the reviews are geniune,2,05-01-2020 00:00,05-01-2020,NULL,22-12-2023 14:55,1,0,5,NULL,0,0,606,0,0,0,NULL,100,project,0,1,0,0,0,0,0,0,1,0
823,Check all form inquiries,Check all form inquiries<br /><br />establish contact and help people,2,05-01-2020 00:00,05-01-2020,NULL,22-12-2023 14:55,1,0,5,NULL,0,0,607,0,0,0,NULL,100,project,0,1,0,0,0,0,0,0,1,0
824,Check all leads and manage,"Check all leads, contact them, understand them, match them to our members<br /><br />Ensure all bad leads are discarded<br /><br />Ensure all good leads are checked once.",2,05-01-2020 00:00,05-01-2020,NULL,22-12-2023 14:55,1,0,5,NULL,0,0,608,0,0,0,NULL,100,project,0,1,0,0,0,0,0,0,1,0
828,Check all Pending to Review Members,"Check all pending to review members. If their profile is 100% complete, then only approve.<br /><br />Recheck their customerly accounts vis a vis membership account.",3,06-01-2020 00:02,06-01-2020,NULL,22-12-2023 14:55,1,0,5,NULL,0,0,593,0,0,0,NULL,100,project,0,1,0,0,0,0,0,0,1,0
829,Check all Already Basic Members and strengthen relationship,"Check all Already Basic Members and strengthen relationship<br /><br />10 to 20 Basic members a day,<br /><br />10 to 20 Premium members a day,<br /><br />Overall 30 to 40 members a day.",3,06-01-2020 00:02,06-01-2020,NULL,22-12-2023 14:55,1,0,5,NULL,0,0,594,0,0,0,NULL,100,project,0,1,0,0,0,0,0,0,1,0
830,Check 100 contacts in customerly and sync with our website,Check 100 contacts in customerly and sync with our website,3,06-01-2020 00:02,06-01-2020,NULL,22-12-2023 14:55,1,0,5,NULL,0,0,595,0,0,0,NULL,100,project,0,1,0,0,0,0,0,0,1,0
831,Check all reviews and verify,Verify each review<br /><br /><br />check if from same ip if more than one review been received in history.<br /><br />check if from same reviewer email any history<br /><br />we need to make sure the reviews are geniune,2,06-01-2020 00:02,06-01-2020,NULL,22-12-2023 14:55,1,0,5,NULL,0,0,606,0,0,0,NULL,100,project,0,1,0,0,0,0,0,0,1,0
832,Check all form inquiries,Check all form inquiries<br /><br />establish contact and help people,2,06-01-2020 00:02,06-01-2020,NULL,22-12-2023 14:55,1,0,5,NULL,0,0,607,0,0,0,NULL,100,project,0,1,0,0,0,0,0,0,1,0
833,Check all leads and manage,"Check all leads, contact them, understand them, match them to our members<br /><br />Ensure all bad leads are discarded<br /><br />Ensure all good leads are checked once.",2,06-01-2020 00:02,06-01-2020,NULL,22-12-2023 14:55,1,0,5,NULL,0,0,608,0,0,0,NULL,100,project,0,1,0,0,0,0,0,0,1,0
837,Admin can create credit products,"<span>Admin can create credit products.</span><br /><br /><span>These credits products can be purchased by members.</span><br /><br /><span>Hence in front end a simple buy process</span><br /><br /><span>In backend for admin a report who purchased product,&nbsp;</span>
<div>and in customer dashboard, invoices and record log should get entry.<br /><br />Members accounts credit points gets updated. Existing log which is been created with coupons to get updated to have credits purchase and usage entries.</div>",2,06-01-2020 09:54,06-01-2020,NULL,05-01-2021 18:07,1,0,5,NULL,0,0,NULL,0,0,0,NULL,111,project,0,1,0,0,0,0,0,0,1,0
838,Credits display and use in the multiple draft listings section,"<span><span>Credits stays in the multiple draft listings section<br /><br /></span></span>
<div>Instead of payments by card, if credits available, members can consume credits. So multiple draft listing will have a coupon entry. The payable amount will have use credit button with how many credits there left and user can either use credits and pay balance...<br /><br />plus the log of coupons will be modified to include credits in them as well.&nbsp;&nbsp;</div>
<div></div>",2,06-01-2020 09:54,06-01-2020,NULL,05-01-2021 18:07,1,0,5,NULL,0,0,NULL,0,0,0,NULL,111,project,0,1,0,0,0,0,0,0,1,0
